1409596868,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596868,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596868,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596868,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596868,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596869,s1-eth1,1251940.00,28050.00,1279990.00,28050,1251940,832.00,425.00,1257.00,425,832,0.00,0.00,0,0
1409596869,s1-eth2,28116.00,1251940.00,1280056.00,1251940,28116,426.00,832.00,1258.00,832,426,0.00,0.00,0,0
1409596869,eth0,0.00,120.00,120.00,120,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1409596869,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1409596869,total,1280324.00,1280378.00,2560702.00,1280378,1280324,1261.00,1262.00,2523.00,1262,1261,0.00,0.00,0,0
1409596870,s1-eth1,1251052.00,27918.00,1278970.00,27918,1251052,830.00,423.00,1253.00,423,830,0.00,0.00,0,0
1409596870,s1-eth2,27984.00,1251052.00,1279036.00,1251052,27984,424.00,830.00,1254.00,830,424,0.00,0.00,0,0
1409596870,eth0,0.00,120.00,120.00,120,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1409596870,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409596870,total,1279036.00,1279090.00,2558126.00,1279090,1279036,1254.00,1255.00,2509.00,1255,1254,0.00,0.00,0,0
1409596871,s1-eth1,1249528.00,28140.00,1277668.00,28140,1249528,828.00,426.00,1254.00,426,828,0.00,0.00,0,0
1409596871,s1-eth2,28140.00,1251042.00,1279182.00,1251042,28140,426.00,829.00,1255.00,829,426,0.00,0.00,0,0
1409596871,eth0,60.00,240.00,300.00,240,60,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1409596871,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1409596871,total,1278016.00,1279710.00,2557726.00,1279710,1278016,1258.00,1262.00,2520.00,1262,1258,0.00,0.00,0,0
1409596872,s1-eth1,1252566.00,27922.00,1280488.00,27922,1252566,831.00,423.00,1254.00,423,831,0.00,0.00,0,0
1409596872,s1-eth2,27922.00,1251052.00,1278974.00,1251052,27922,423.00,830.00,1253.00,830,423,0.00,0.00,0,0
1409596872,eth0,0.00,180.00,180.00,180,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1409596872,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1409596872,total,1280756.00,1279422.00,2560178.00,1279422,1280756,1257.00,1259.00,2516.00,1259,1257,0.00,0.00,0,0
1409596873,s1-eth1,1250426.00,27984.00,1278410.00,27984,1250426,831.00,424.00,1255.00,424,831,0.00,0.00,0,0
1409596873,s1-eth2,27984.00,1250426.00,1278410.00,1250426,27984,424.00,831.00,1255.00,831,424,0.00,0.00,0,0
1409596873,eth0,0.00,120.00,120.00,120,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1409596873,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1409596873,total,1278678.00,1278798.00,2557476.00,1278798,1278678,1258.00,1260.00,2518.00,1260,1258,0.00,0.00,0,0
